scientificName,animal,Movement,migratory,migratory.nomadic,populationTrend,decline,EOO,Pac_Americas,Cen_Americas,Atl_Americas,Eas_Atlantic,Black_Sea,Eas_Africa,Cen_Asia,Eas_Asia,American,AfroPal,Asian,Artificial,Coastal,Forest,Grassland,Savanna,Shrubland,Wetlands,Hemisphere5,Hemisphere,Flyway
Melanerpes cactorum,Melanerpes_cactorum,Not a Migrant,0,0,Decreasing,1,1600000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,3,2,1
Melanerpes candidus,Melanerpes_candidus,Not a Migrant,0,0,Increasing,0,10700000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,3,2,1
Melanerpes carolinus,Melanerpes_carolinus,Not a Migrant,0,0,Increasing,0,4440000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,5,3,1
Melanerpes chrysauchen,Melanerpes_chrysauchen,Not a Migrant,0,0,Decreasing,1,23800,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes chrysogenys,Melanerpes_chrysogenys,Not a Migrant,0,0,Stable,0,395000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3,2,1
Melanerpes cruentatus,Melanerpes_cruentatus,Not a Migrant,0,0,Decreasing,1,7810000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes erythrocephalus,Melanerpes_erythrocephalus,Full Migrant,1,1,Decreasing,1,6840000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,5,3,1
Melanerpes flavifrons,Melanerpes_flavifrons,Not a Migrant,0,0,Decreasing,1,2220000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes formicivorus,Melanerpes_formicivorus,Not a Migrant,0,0,Increasing,0,6390000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,5,3,1
Melanerpes herminieri,Melanerpes_herminieri,Not a Migrant,0,0,Increasing,0,2500,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes hoffmannii,Melanerpes_hoffmannii,Not a Migrant,0,0,Increasing,0,83900,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes hypopolius,Melanerpes_hypopolius,Not a Migrant,0,0,Decreasing,1,81800,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,2,1
Melanerpes lewis,Melanerpes_lewis,Full Migrant,1,1,Increasing,0,3290000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
Melanerpes portoricensis,Melanerpes_portoricensis,Not a Migrant,0,0,Stable,0,10800,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes pucherani,Melanerpes_pucherani,Not a Migrant,0,0,Decreasing,1,2590000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes pulcher,Melanerpes_pulcher,Not a Migrant,0,0,Decreasing,1,55300,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes pygmaeus,Melanerpes_pygmaeus,Not a Migrant,0,0,Decreasing,1,210000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Melanerpes radiolatus,Melanerpes_radiolatus,Not a Migrant,0,0,Stable,0,13500,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melanerpes rubricapillus,Melanerpes_rubricapillus,Not a Migrant,0,0,Stable,0,2310000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Melanerpes striatus,Melanerpes_striatus,Not a Migrant,0,0,Decreasing,1,122000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,2,1
Melanerpes superciliaris,Melanerpes_superciliaris,Not a Migrant,0,0,Decreasing,1,603000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3,2,1
Melanerpes uropygialis,Melanerpes_uropygialis,Not a Migrant,0,0,Stable,0,1120000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,3,1
Melaniparus afer,Parus_afer,Not a Migrant,0,0,Stable,0,795000,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,3,2,2
Melaniparus albiventris,Parus_albiventris,Not a Migrant,0,0,Decreasing,1,3180000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,3,2,2
Melaniparus carpi,Parus_carpi,Not a Migrant,0,0,Decreasing,1,564000,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,2,2
Melaniparus cinerascens,Parus_cinerascens,Nomadic,0,1,Stable,0,2930000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,3,2,2
Melaniparus fasciiventer,Parus_fasciiventer,Not a Migrant,0,0,Decreasing,1,107000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Melaniparus fringillinus,Parus_fringillinus,Not a Migrant,0,0,Stable,0,411000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,2,2
Melaniparus funereus,Parus_funereus,Not a Migrant,0,0,Decreasing,1,6040000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Melaniparus griseiventris,Parus_griseiventris,Not a Migrant,0,0,Stable,0,2990000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3,2,2
Melaniparus guineensis,Parus_leucomelas,Not a Migrant,0,0,Stable,0,6760000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,3,2,2
Melaniparus leucomelas,Parus_leucomelas,Not a Migrant,0,0,Stable,0,8360000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,3,2,2
Melaniparus leuconotus,Parus_leuconotus,Not a Migrant,0,0,Decreasing,1,606000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3,2,2
Melaniparus niger,Parus_carpi,Not a Migrant,0,0,Decreasing,1,3810000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,3,2,2
Melaniparus pallidiventris,Parus_rufiventris,Not a Migrant,0,0,Stable,0,1820000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3,2,2
Melaniparus rufiventris,Parus_rufiventris,Not a Migrant,0,0,Decreasing,1,3340000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3,2,2
Melaniparus thruppi,Parus_thruppi,Not a Migrant,0,0,Stable,0,1710000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,3,2,2
Melanitta americana,Melanitta_nigra,Full Migrant,1,1,Decreasing,1,17700000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,2,1,5
Melanitta deglandi,Melanitta_fusca,Full Migrant,1,1,Decreasing,1,6260000,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,5
Melanitta fusca,Melanitta_fusca,Full Migrant,1,1,Decreasing,1,14900000,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,6
Melanitta perspicillata,Melanitta_perspicillata,Full Migrant,1,1,Decreasing,1,7360000,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,1,5
Melanitta stejnegeri,Melanitta_fusca,Full Migrant,1,1,Decreasing,1,11700000,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,7
Melanocharis longicauda,Melanocharis_longicauda,Not a Migrant,0,0,Decreasing,1,794000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melanocharis nigra,Melanocharis_nigra,Not a Migrant,0,0,Decreasing,1,1280000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melanocharis striativentris,Melanocharis_striativentris,Not a Migrant,0,0,Decreasing,1,391000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melanocharis versteri,Melanocharis_versteri,Not a Migrant,0,0,Decreasing,1,640000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,3,2,4
Melanochlora sultanea,Melanochlora_sultanea,Not a Migrant,0,0,Decreasing,1,6310000,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,5,3,4
Melanocorypha calandra,Melanocorypha_calandra,Full Migrant,1,1,Decreasing,1,17100000,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,2,1,6
Melanocorypha maxima,Melanocorypha_maxima,Not a Migrant,0,0,Stable,0,2250000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,4
Melanocorypha mongolica,Melanocorypha_mongolica,Full Migrant,1,1,Stable,0,3840000,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,4
Melanocorypha yeltoniensis,Melanocorypha_yeltoniensis,Full Migrant,1,1,Decreasing,1,2420000,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,6
Melanodera melanodera,Melanodera_melanodera,Not a Migrant,0,0,Decreasing,1,502000,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,2,1
Melanodera xanthogramma,Melanodera_xanthogramma,Full Migrant,1,1,Stable,0,1230000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,2,1
Melanodryas cucullata,Melanodryas_cucullata,Not a Migrant,0,0,Decreasing,1,8830000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3,2,4
Melanodryas vittata,Melanodryas_vittata,Not a Migrant,0,0,Decreasing,1,134000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,3,2,4
Melanopareia elegans,Melanopareia_elegans,Not a Migrant,0,0,Increasing,0,117000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Melanopareia maranonica,Melanopareia_maranonica,Not a Migrant,0,0,Decreasing,1,22700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1
Melanopareia maximiliani,Melanopareia_maximiliani,Not a Migrant,0,0,Stable,0,1230000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2,1
Melanopareia torquata,Melanopareia_torquata,Not a Migrant,0,0,Stable,0,3240000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,2,1
Melanoperdix niger,Melanoperdix_niger,Not a Migrant,0,0,Decreasing,1,1560000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melanoptila glabrirostris,Melanoptila_glabrirostris,Not a Migrant,0,0,Decreasing,1,185000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Melanorectes nigrescens,Pitohui_nigrescens,Not a Migrant,0,0,Stable,0,719000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melanospiza bicolor,Tiaris_bicolor,Not a Migrant,0,0,Increasing,0,3760000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,2,1
Melanospiza richardsoni,Melanospiza_richardsoni,Not a Migrant,0,0,Decreasing,1,380,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Melanotis caerulescens,Melanotis_caerulescens,Not a Migrant,0,0,Decreasing,1,948000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,3,1
Melanotis hypoleucus,Melanotis_hypoleucus,Not a Migrant,0,0,Decreasing,1,169000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Meleagris gallopavo,Meleagris_gallopavo,Not a Migrant,0,0,Increasing,0,11300000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,5,3,1
Meleagris ocellata,Meleagris_ocellata,Not a Migrant,0,0,Decreasing,1,166000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,3,2,1
Meliarchus sclateri,Melidectes_sclateri,Not a Migrant,0,0,Stable,0,4300,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melichneutes robustus,Melichneutes_robustus,Not a Migrant,0,0,Decreasing,1,5170000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Melidectes belfordi,Melidectes_belfordi,Not a Migrant,0,0,Decreasing,1,364000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melidectes foersteri,Melidectes_foersteri,Not a Migrant,0,0,Stable,0,8400,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melidectes fuscus,Melidectes_fuscus,Not a Migrant,0,0,Stable,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melidectes leucostephes,Melidectes_leucostephes,Not a Migrant,0,0,Stable,0,60900,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melidectes nouhuysi,Melidectes_nouhuysi,Not a Migrant,0,0,Stable,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,2,4
Melidectes ochromelas,Melidectes_ochromelas,Not a Migrant,0,0,Stable,0,610000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melidectes princeps,Melidectes_princeps,Not a Migrant,0,0,Decreasing,1,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,3,2,4
Melidectes rufocrissalis,Melidectes_rufocrissalis,Not a Migrant,0,0,Decreasing,1,106000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melidectes torquatus,Melidectes_torquatus,Not a Migrant,0,0,Increasing,0,624000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melidora macrorrhina,Melidora_macrorrhina,Not a Migrant,0,0,Decreasing,1,1210000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Melierax canorus,Melierax_canorus,Not a Migrant,0,0,Stable,0,2670000,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,3,2,2
Melierax metabates,Melierax_metabates,Not a Migrant,0,0,Decreasing,1,26200000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,5,3,2
Melierax poliopterus,Melierax_poliopterus,Not a Migrant,0,0,Stable,0,2830000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,3,2,2
Melignomon eisentrauti,Melignomon_eisentrauti,Not a Migrant,0,0,Decreasing,1,593000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Melignomon zenkeri,Melignomon_zenkeri,Not a Migrant,0,0,Decreasing,1,2020000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Melilestes megarhynchus,Melilestes_megarhynchus,Not a Migrant,0,0,Stable,0,1310000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Meliphaga aruensis,Meliphaga_aruensis,Not a Migrant,0,0,Decreasing,1,1500000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Meliphaga lewinii,Meliphaga_lewinii,Not a Migrant,0,0,Decreasing,1,1870000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Meliphaga notata,Meliphaga_notata,Not a Migrant,0,0,Stable,0,316000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Melipotes ater,Melipotes_ater,Not a Migrant,0,0,Stable,0,6500,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melipotes carolae,Melipotes_fumigatus,Not a Migrant,0,0,Stable,0,2400,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melipotes fumigatus,Melipotes_fumigatus,Not a Migrant,0,0,Decreasing,1,559000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Melipotes gymnops,Melipotes_gymnops,Not a Migrant,0,0,Stable,0,25000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Melithreptus affinis,Melithreptus_affinis,Not a Migrant,0,0,Decreasing,1,131000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Melithreptus albogularis,Melithreptus_albogularis,Not a Migrant,0,0,Decreasing,1,4980000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,3,2,4
Melithreptus brevirostris,Melithreptus_brevirostris,Not a Migrant,0,0,Stable,0,5310000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Melithreptus chloropsis,Melithreptus_lunatus,Unknown,0,1,Stable,0,325000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Melithreptus gularis,Melithreptus_gularis,Nomadic,0,1,Stable,0,1960000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Melithreptus laetior,Melithreptus_gularis,Nomadic,0,1,Stable,0,4660000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Melithreptus lunatus,Melithreptus_lunatus,Full Migrant,1,1,Stable,0,2820000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Melithreptus validirostris,Melithreptus_validirostris,Not a Migrant,0,0,Decreasing,1,129000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,2,4
Melitograis gilolensis,Melitograis_gilolensis,Not a Migrant,0,0,Stable,0,56100,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Mellisuga helenae,Mellisuga_helenae,Not a Migrant,0,0,Decreasing,1,161000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Mellisuga minima,Mellisuga_minima,Not a Migrant,0,0,Decreasing,1,198000,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,1
Melloria quoyi,Cracticus_quoyi,Not a Migrant,0,0,Stable,0,4420000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Melocichla mentalis,Melocichla_mentalis,Not a Migrant,0,0,Stable,0,13500000,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,3,2,2
Melopsittacus undulatus,Melopsittacus_undulatus,Nomadic,0,1,Increasing,0,7160000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,3,2,4
Melospiza georgiana,Melospiza_georgiana,Full Migrant,1,1,Increasing,0,9570000,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2,1,5
Melospiza lincolnii,Melospiza_lincolnii,Full Migrant,1,1,Stable,0,17000000,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,2,1,5
Melospiza melodia,Melospiza_melodia,Full Migrant,1,1,Decreasing,1,26700000,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,5,3,5
Melozone aberti,Pipilo_aberti,Not a Migrant,0,0,Increasing,0,307000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
Melozone albicollis,Pipilo_albicollis,Not a Migrant,0,0,Stable,0,71100,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
Melozone biarcuata,Melozone_biarcuata,Not a Migrant,0,0,Decreasing,1,140000,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melozone cabanisi,Melozone_cabanisi,Not a Migrant,0,0,Decreasing,1,5300,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melozone crissalis,Pipilo_crissalis,Not a Migrant,0,0,Decreasing,1,695000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,3,1
Melozone fusca,Pipilo_fuscus,Not a Migrant,0,0,Decreasing,1,2650000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3,1
Melozone kieneri,Melozone_kieneri,Not a Migrant,0,0,Decreasing,1,505000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,3,1
Melozone leucotis,Melozone_leucotis,Not a Migrant,0,0,Decreasing,1,71300,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Melozone occipitalis,Melozone_leucotis,Not a Migrant,0,0,Decreasing,1,33500,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Mentocrex beankaensis,Sarothrura_pulchra,Not a Migrant,0,0,Decreasing,1,5400,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Mentocrex kioloides,Sarothrura_pulchra,Not a Migrant,0,0,Decreasing,1,209000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,2,2
Menura alberti,Menura_alberti,Not a Migrant,0,0,Stable,0,12000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Menura novaehollandiae,Menura_novaehollandiae,Not a Migrant,0,0,Decreasing,1,487000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4
Merganetta armata,Merganetta_armata,Not a Migrant,0,0,Decreasing,1,7220000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1
Mergus octosetaceus,Mergus_octosetaceus,Not a Migrant,0,0,Decreasing,1,1380000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1
Mergus serrator,Mergus_serrator,Full Migrant,1,1,Stable,0,64500000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,2,1,7
Mergus squamatus,Mergus_squamatus,Full Migrant,1,1,Decreasing,1,731000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,4
Meropogon forsteni,Meropogon_forsteni,Not a Migrant,0,0,Decreasing,1,295000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3,2,4
Merops albicollis,Merops_albicollis,Full Migrant,1,1,Stable,0,9440000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,4,3,2
Merops americanus,Merops_viridis,Not a Migrant,0,0,Stable,0,701000,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,2,4
Merops apiaster,Merops_apiaster,Full Migrant,1,1,Stable,0,56700000,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4,3,6
Merops boehmi,Merops_boehmi,Not a Migrant,0,0,Stable,0,1780000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,3,2,2
Merops breweri,Merops_breweri,Not a Migrant,0,0,Decreasing,1,3660000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,3,2,2
Merops bullockoides,Merops_bullockoides,Not a Migrant,0,0,Increasing,0,9110000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,3,2,2
Merops bulocki,Merops_bulocki,Not a Migrant,0,0,Stable,0,6630000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,3,2,2
Merops cyanophrys,Merops_orientalis,Not a Migrant,0,0,Increasing,0,3170000,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,5,3,6
Merops gularis,Merops_gularis,Not a Migrant,0,0,Decreasing,1,5670000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,3,2,2
Merops hirundineus,Merops_hirundineus,Nomadic,0,1,Stable,0,19100000,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,3,2,2
Merops lafresnayii,Merops_variegatus,Not a Migrant,0,0,Stable,0,962000,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,3,2,2
Merops leschenaulti,Merops_leschenaulti,Full Migrant,1,1,Increasing,0,12000000,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,3,2,4
Merops malimbicus,Merops_malimbicus,Full Migrant,1,1,Decreasing,1,2610000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,3,2,2
Merops mentalis,Merops_muelleri,Not a Migrant,0,0,Decreasing,1,1030000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Merops muelleri,Merops_muelleri,Not a Migrant,0,0,Decreasing,1,2690000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,2,2
Merops nubicoides,Merops_nubicoides,Full Migrant,1,1,Decreasing,1,1690000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,3,2,2
Merops orientalis,Merops_orientalis,Full Migrant,1,1,Increasing,0,11600000,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,5,3,4
Merops ornatus,Merops_ornatus,Full Migrant,1,1,Stable,0,17200000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,3,2,4
Merops persicus,Merops_persicus,Full Migrant,1,1,Increasing,0,31100000,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,5,3,6
Merops philippinus,Merops_philippinus,Full Migrant,1,1,Stable,0,22800000,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,4,3,4
Merops pusillus,Merops_pusillus,Not a Migrant,0,0,Decreasing,1,22000000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,3,2,2
Merops revoilii,Merops_revoilii,Not a Migrant,0,0,Increasing,0,1470000,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,3,2,2
Merops viridis,Merops_viridis,Full Migrant,1,1,Stable,0,8760000,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,4,3,4
Merops viridissimus,Merops_orientalis,Not a Migrant,0,0,Increasing,0,11000000,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,5,3,2
Merulaxis ater,Merulaxis_ater,Not a Migrant,0,0,Decreasing,1,267000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1
Merulaxis stresemanni,Merulaxis_stresemanni,Not a Migrant,0,0,Decreasing,1,34,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,2,1
Mesembrinibis cayennensis,Mesembrinibis_cayennensis,Not a Migrant,0,0,Stable,0,13500000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,2,1
Mesitornis unicolor,Mesitornis_unicolor,Altitudinal Migrant,0,1,Decreasing,1,140000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Mesitornis variegatus,Mesitornis_variegatus,Not a Migrant,0,0,Decreasing,1,183000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2
Metabolus godeffroyi,Monarcha_godeffroyi,Not a Migrant,0,0,Stable,0,184,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3,2,4
Metabolus takatsukasae,Monarcha_takatsukasae,Not a Migrant,0,0,Stable,0,1620,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,2,4
Metallura aeneocauda,Metallura_aeneocauda,Not a Migrant,0,0,Decreasing,1,149000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1
